gid;id_com;code_arm;coddep;ident;id_cad;adresse;pos_rese;marque;etat_foy;type_amp;plamp;boite_cl;cable_de_t;type_app;code_sup;type_sup;etat_sup;commun_edf;hauteur;crosse;etat_cro;commenta;source;dat_source;id_cad_2;boitier_cl;class_lum;cod_dep;cos_p;id_cad_1;idnum;inten;malt_cand;mode;prise_ilum;puis;tens;vasque;color_coff;date_valid;modified_b;lon;lat
25571;840087;078;;003;003b07820171030165656;;;DISANO;Correct;LED;16;;;;;;;/;0,0;0,0;Sans objet;;;;003b07820171030165656;Oui (S) Fusible;;b;0,0;;0;0,0;Non;PH100-12;NON;0;0;Correct;#E3EACC;;;845600,4028281454;6338748,785478046
25572;840087;098;;003;003b09820170719114522;;;BOULE;VETUSTE;BF;125;;;;;;;/;0,0;0,0;;;;;003b09820170719114522;NON (S);;b;0,0;;0;0,0;NON;OPALE;NON;0;0;Correct;#249517;;;843613,2621476821;6339543,189353752
25573;840087;100;;003;003b10020170719112536;;;BOULE;Vétuste;FC;70;;;;;;;/;0,0;0,0;;Lampe éteinte;;;003b10020170719112536;Non;;b;0,0;;0;0,0;Non;OPALE;NON;0;0;Correct;#8ABBDB;;;843728,2181276813;6339508,778626348
25574;840087;151;;003;003b15120171024102631;;;LANTERNE DE STYLE (AR);Correct;SHP;100;;;;;;;/;0,0;0,0;correct;;;;003b15120171024102631;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#FD0E19;;;844443,1917724458;6339753,723991461
25575;840087;158;;003;003b15820171026150057;;;;Vétuste;SHP;100;;;;;;;/;0,0;0,0;correct;BOULE OPALE;;;003b15820171026150057;Oui (S) Fusible;;b;0,0;;0;0,0;/;;NON;0;0;Correct;#AA0A73;;;846419,9451760649;6338944,424160811
25576;840087;168;;003;003b16820171017145056;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;003b16820171017145056;Oui (S) disj;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#FD245C;;;844550,2876744557;6340636,77437844
25577;840087;201;;003;003b20120171017100339;;;PH1;Correct;SHP;100;;;;;;;/;0,0;0,0;moyen;;;;003b20120171017100339;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#B5F4B4;;;844276,6266280354;6341115,338531818
25578;840087;211;;003;003b21120171030111204;;;THORN;Moyen;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;003b21120171030111204;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);PILOTE;NON;0;0;Correct;#D3B5B2;;;845210,4403545196;6339044,277451353
25579;840087;236;;003;003b23620171030160904;;;THORN;Moyen;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;003b23620171030160904;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);RIVIERA;NON;0;0;Correct;#B98F69;;;846055,7587185181;6338855,852475385
25580;840087;253;;003;003b25320170926123234;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;003b25320170926123234;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#F8A1D2;;;845929,4522664488;6340582,316352366
25581;840087;057;;039;039020180111144156;;;SCHREDER;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;CH DE LA PALUD;c;;0,0;039020180111144156;0;0,0;S;DZ 15;/;0;8;Correct;#C4C68D;;;847659,3316358721;6337361,752028389
25582;840087;103;;039;039020180116102645;;;ECLATEC;;SHP;150;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE YVONNE PERTAT;a;;0,0;039020180116102645;0;0,0;S;BTX;/;0;7;Correct;#EADFDC;;;845750,1624109207;6337420,551799082
25583;840087;024;;039;039020180116154825;;;ECLATEC;;LED;18;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE SANTOS DUMONT;c;;0,0;039020180116154825;0;0,0;S;TWEET;/;0;6;Correct;#1BCE93;;;846307,507928125;6337271,36765144
25584;840087;102;;039;039020180116165216;;;ECLATEC;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AVENUE DE VERDUN;d;;0,0;039020180116165216;0;1,0;S;BTX;/;0;8;Correct;#B3C171;;;846217,3563430368;6337842,204938756
25585;840087;256;;039;039020180116174358;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV SAINT MARC;c;;0,0;039020180116174358;0;0,2;S;PIXEL;/;0;7;Correct;#53C42B;;;845998,4954781269;6336801,640185623
25586;840087;X10;;039;039020180117104730;;;ECLATEC;;IM;70;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ALLEE SAUVIGNON;a;;0,0;039020180117104730;0;0,2;S;BTX;/;0;5;Correct;#97EBC0;;;845780,1426113666;6337054,70716916
25587;840087;056;;039;039020180117144928;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DE MEYNE CLAIRE;d;;0,0;039020180117144928;0;0,2;S;BTX;/;0;5;Correct;#CFBB95;;;846045,6776733445;6338217,997927591
25588;840087;112;;039;039020180125114320;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DES ARDENNES;b;;0,0;039020180125114320;0;0,5;S;PIXEL;/;0;7;Correct;#97ED90;;;845533,8156400428;6338292,882790267
25589;840087;235;;039;039020180129145605;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;GIRATOIRE SYRAH;c;;0,0;039020180129145605;0;0,2;S;BTX;/;0;7;Correct;#FD91A0;;;848039,9127268959;6336610,398003969
25590;840087;003;;039;039020180129153835;;;SCHREDER;;LED;32;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARC;a;;0,0;039020180129153835;0;0,0;S;HAPILED;/;0;4;Correct;#BDD397;;;844723,1682134517;6338981,954697518
25591;840087;114;;039;039020180129163404;;;ECLATEC;;IM;100;;;;;;;/;0,0;0,0;Sans objet;;;;;RUE CAPTY;b;;0,0;039020180129163404;0;0,2;AT 5fils;BTX;OUI;0;5;Correct;#FA1B45;;;845236,1868546504;6339382,20125525
25592;840087;X18;;039;039020180130120701;;;PH101-7-8;;LED;48;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE MAGENTA;c;;0,0;039020180130120701;0;0,0;S;;/;0;6;Correct;#77C1CD;;;844043,7734369079;6337211,62314582
25593;840087;X16;;039;039020180201140806;;;ECLATEC;;LED;36;;;;;;;Oui (Tresse);0,0;0,0;Correct;Lampe éteinte;;;;IMP 928 AV DE VERDUN;c;;0,0;039020180201140806;0;1,0;S;PIXEL;/;0;7;Correct;#4A248D;;;846347,7421578311;6337611,230332681
25594;840087;X23;;039;039020180208121938;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARKING SALLE DES FETES;b;;0,0;039020180208121938;0;0,2;S;BTX;/;0;6;Correct;#68E96A;;;843990,3465217841;6338964,768244999
25595;840087;072;;039;039020180215150615;;;INDAL;;SHP;150;;;;;;;Oui (Tresse);0,0;0,0;Vétuste;PHOTO 7 - LAMPE CLIGNOTE;;;;RESIDENCE LES ACACIAS;a;;0,0;039020180215150615;0;0,0;S;IVA;/;0;5;Absente;#D7EDF0;;;844283,5210246742;6340377,398017735
25596;840087;042;;039;03904220170704195700;;;LANTERNE DE STYLE (AR);;SHP;150;;;;;;;;0,0;0,0;;;;;03904220170704195700;;;;0,0;;0;0,0;;;;0;0;Sale;#204F6B;;;844996,3467813844;6338665,914419183
25597;840087;081;;003;003c08120171017133637;;;MAZDA;Vétuste;BF;125;;;;;;;OUI;0,0;0,0;moyen;;;;003c08120171017133637;Non;;c;0,0;;0;0,0;Non;EPA;NON;0;0;Absente;#880489;;;844292,9741459093;6340611,09522131
25598;840087;046;;003;003d04620170830085953;;;INDAL;Correct;IM;100;;;;;;;NON;0,0;0,0;correct;;;;003d04620170830085953;Oui (A) Fusible;;d;0,0;;0;0,0;/;IVA;NON;0;0;Absente;#AEF5E9;;;844012,2325594315;6340154,694395589
25599;840087;212;;003;003d21220171030151352;;;BOULE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;Sans objet;;;;003d21220171030151352;Oui (S) Fusible;;d;0,0;;0;0,0;Oui (V/J);CLAIR;NON;0;0;Correct;#AACAE6;;;845698,5502806248;6338684,294206431
25600;840087;049;;003;003g04920171024150522;;;VIEUX LUMINAIRE;Vétuste;SHP;100;;;;;;;/;0,0;0,0;moyen;PH102-10-11;;;003g04920171024150522;Oui (A) Fusible;;g;0,0;;0;0,0;/;;NON;0;0;Correct;#669ED4;;;845371,8773246161;6339686,893550509
25601;840087;013;;039;039a01320170831161450;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;039a01320170831161450;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#28347E;;;843969,2178195287;6339199,873246469
25602;840087;039;;039;039a03920170823105408;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;039a03920170823105408;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#F459AC;;;843878,9388844969;6341225,634682627
25603;840087;098;;039;039a09820170718113903;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;;;;;039a09820170718113903;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#249517;;;843320,6711508438;6339714,021384323
25604;840087;107;;039;039a10720170817115358;;;VOIR PH 86;Moyen;SHP;70;;;;;;;/;0,0;0,0;correct;Lampe éteinte;;;039a10720170817115358;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#48A2BA;;;843976,516457709;6339688,204191104
25605;840087;150;;039;039a15020171023110502;;;ECLATEC;Correct;SHP;100;;;;;;;/;0,0;0,0;correct;;;;039a15020171023110502;Oui (S) Fusible;;a;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#0F8E88;;;844668,9965199636;6339713,753771685
25606;840087;037;;039;039b03720170829155306;;;VOIR PH 100-008;Moyen;BF;125;;;;;;;/;0,0;0,0;/;;;;039b03720170829155306;Non (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Sale;#865ED6;;;843949,1881672952;6340861,060471354
25607;840087;038;;039;039b03820170822160309;;;VOIR PH 104-006;Correct;LED;42;;;;;;;/;0,0;0,0;/;;;;039b03820170822160309;Oui (S) Fusible;;b;0,0;;0;0,0;Non;;NON;0;0;Correct;#22BC69;;;844001,7478616966;6341250,428992588
25608;840087;043;;039;039b04320171023165959;;;ECLATEC;Correct;IM;100;;;;;;;/;0,0;0,0;correct;;;;039b04320171023165959;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;OUI;0;0;Correct;#D1A8F6;;;844317,3430912523;6339989,957882362
25609;840087;086;;004;004020171120103651;;;MAZDA;;SHP;250;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;004020171120103651;0;1,5;AT 5fils;SOLAIR;OUI;0;6;Absente;#378D95;;;845541,1927213604;6339286,79784604
25610;840087;079;;004;004020171120135710;;;INDAL;;SHP;100;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;a;;0,0;004020171120135710;0;1,5;AT 5fils;IVA;OUI;0;6;Correcte;#92DC5E;;;845988,5048351621;6339014,9489103
25611;840087;155;;004;004020171121101459;;;BOULE;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;a;;0,0;004020171121101459;0;1,5;AT 5fils;OPALE;OUI;0;6;Sale;#331F7D;;;845231,7272998902;6338947,627071322
25612;840087;153;;004;004020171121104907;;;ECLATEC;;LED;20;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;a;;0,0;004020171121104907;0;1,5;AT 5fils;PIXEL;OUI;0;6;Correcte;#21BD1C;;;845339,3378032527;6338698,814605694
25613;840087;077;;004;004020171121163024;;;BOULE;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;RUE DE BELGIQUE;c;;0,0;004020171121163024;0;1,5;AT 5fils;CLAIR;OUI;0;6;Sale;#F34FF8;;;845416,0368825933;6338793,989338569
25614;840087;154;;004;004020171130100853;;;SCHREDER;;SHP;100;;;;;;;/;0,0;0,0;Correct;;;;;IMP DES ANEMONES;a;;0,0;004020171130100853;0;1,2;AT 5fils;Z2;OUI;0;6;Correct;#25E5AF;;;845239,8912407594;6338846,211097512
25615;840087;067;;004;004020171130103025;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DES SABLES;a;;0,0;004020171130103025;0;0,2;S;BTX;/;0;6;Correct;#71953C;;;846068,1424567456;6338413,624195413
25616;840087;060;;004;004020171130122752;;;INDAL;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;RUE PICART LE DOUX;b;;0,0;004020171130122752;0;0,0;S;IJB;/;0;3;Correct;#FB8DEA;;;846374,5305950369;6338303,665862474
25617;840087;061;;004;004020171130141953;;;DISANO;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;RUE GERARD DE NARVAL;a;;0,0;004020171130141953;0;0,0;S;CLIMA;/;0;3;Correct;#254687;;;846556,150981655;6338628,656140038
25618;840087;217;;004;004020171130162738;;;INDAL;;SHP;100;;;;;;;/;0,0;0,0;Correct;;;;;ART ROYAL;a;;0,0;004020171130162738;0;1,2;AT 5fils;IVA;OUI;0;7;Correct;#137346;;;846384,3834312545;6337877,568280206
25619;840087;213;;004;004020171212110348;;;SCHREDER;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;AV DES CREMADES;a;;0,0;004020171212110348;0;1,0;S;Z2;/;0;7;Correct;#DAD4BB;;;846485,3883522958;6338423,072658877
25620;840087;053;;004;004020171212140939;;;BOULE;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;RUE CLAUDE MONET;a;;0,0;004020171212140939;0;0,0;S;CLAIR;/;0;4;Correct;#384EA4;;;846886,619772638;6338314,385026649
25621;840087;065;;004;004020171212150131;;;ECLATEC;;LED;48;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DE MEYNE CLAIRE;a;;0,0;004020171212150131;0;0,2;S;PIXEL 2;/;0;7;Correct;#9465DA;;;845943,9937259207;6338266,245475892
25622;840087;062;;039;039b06220171109141000;;;SCHREDER;Correct;LED;52;;;;;;;/;0,0;0,0;correct;PH100-5;;;039b06220171109141000;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);AMPERA;NON;0;0;Correct;#7C5444;;;846593,5707470234;6338552,038005445
25623;840087;145;;004;004020171226134659;;;ECLATEC;;SHP;70;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARKING ISABELLE DE FRANCE;a;;0,0;004020171226134659;0;0,2;S;BTX;/;0;6;Correct;#9E81DE;;;844775,8939252963;6339540,470783792
25624;840087;214;;004;004020180110103409;;;THORN;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;RUE KATYN;a;;0,0;004020180110103409;0;0,0;S;PILOTE;/;0;5;Absente;#D2D2F0;;;846436,8071489998;6337977,085238949
25625;840087;XX5;;004;004020180110141244;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ART ROYAL;a;;0,0;004020180110141244;0;0,2;S;BTX;/;0;6;Correct;#6AE28D;;;846820,4701288566;6337578,218405905
25626;840087;XX6;;004;004020180110151039;;;INDAL;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;LOT CH COSTIERES DU COUDOULET;a;;0,0;004020180110151039;0;0,0;S;IVA;/;0;5;Correct;#FAC0E9;;;846816,9413725724;6337641,475778495
25627;840087;XX7;;004;004020180110153241;;;INDAL;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DU COTEAU;a;;0,0;004020180110153241;0;0,0;S;IVA;/;0;5;Correct;#6B4B34;;;846659,1570968986;6337557,566388472
25628;840087;XX8;;004;004020180110154824;;;BOULE;;FC;60;;;;;;;Non;0,0;0,0;Moyen;;;;;IMP ART ROYAL;a;;0,0;004020180110154824;0;0,0;S;OPALE;/;0;4;Correct;#4791C7;;;846547,0026703078;6337726,653932231
25629;840087;122;;004;004020180111111017;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;PARKING MAZARIN;b;;0,0;004020180111111017;0;0,2;S;BTX;/;0;6;Correct;#12957D;;;845106,8343277579;6339418,254455371
25630;840087;113;;039;039b11320170719145226;;;ECLATEC;Correct;IM;40;;;;;;;NON;0,0;0,0;;;;;039b11320170719145226;Oui (S) Fusible;A;b;0,0;;0;0,0;Oui (Tresse);PIXEL;NON;0;0;Correct;#BA9289;;;845838,6869035731;6337862,302864738
25631;840087;115;;004;004020180111160845;;;GC ILLUMINATION;;SHP;100;;;;;;;/;0,0;0,0;Moyen;;;;;RUE CONTRESCARPE;a;;0,0;004020180111160845;0;1,0;AN;FG;/;0;7;Absente;#569622;;;845023,945176211;6339128,760530501
25632;840087;103;;004;004020180116095716;;;ECLATEC;;SHP;150;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ROND POINT;a;;0,0;004020180116095716;0;0,0;S;BTX;/;0;7;Correct;#EADFDC;;;845642,4725295121;6337478,853396144
25633;840087;164;;004;004020180116113032;;;THORN;;BF;125;;;;;;;/;0,0;0,0;Moyen;;;;;RUE DES CHENES VERT;a;;0,0;004020180116113032;0;1,0;AT 5fils;PILOTE;OUI;0;6;Absente;#6C6B39;;;846190,6628351336;6336691,058587877
25634;840087;025;;004;004020180116115204;;;DISANO;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;CLOS ST JACQUES;a;;0,0;004020180116115204;0;0,0;S;CLIMA;/;0;4;Correct;#234F5D;;;845914,9375846197;6337489,926191357
25635;840087;024;;004;004020180116120809;;;ECLATEC;;LED;18;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE CHARLES BEAUDELAIRE;b;;0,0;004020180116120809;0;0,0;S;TWEET;/;0;6;Correct;#1BCE93;;;846266,8398290171;6337172,701642538
25636;840087;027;;004;004020180116142412;;;DISANO;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;CLOS ST JACQUES;b;;0,0;004020180116142412;0;0,0;S;CLIMA;/;0;4;Correct;#BFB6EB;;;846118,9117745912;6337518,209970499
25637;840087;XX9;;004;004020180116153738;;;THORN;;SHP;70;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ALLEE DU MIDI;a;;0,0;004020180116153738;0;0,0;S;RIVIERA;/;0;5;Correct;#CD6CF1;;;845657,2307286802;6337374,512494275
25638;840087;102;;004;004020180116160710;;;SCHREDER;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ROND POINT;a;;0,0;004020180116160710;0;1,5;S;Z2;/;0;8;Correct;#B3C171;;;846205,1636323342;6337666,156343422
25639;840087;026;;004;004020180116161202;;;VIEUX LUMINAIRE;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;RUE PROSPERE MERIMEE;b;;0,0;004020180116161202;0;1,0;AT 5fils;;OUI;0;7;Absente;#7E0576;;;846388,2406420587;6337277,4607330905
25640;840087;252;;004;004020180116162702;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DU DR ALLAUZENE;a;;0,0;004020180116162702;0;0,2;S;BTX;/;0;6;Correct;#FB5D90;;;846129,7880512194;6337147,91479949
25641;840087;256;;004;004020180116173855;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV SAINT MARC;a;;0,0;004020180116173855;0;0,2;S;PIXEL;/;0;7;Correct;#53C42B;;;845695,1576067855;6336762,113319462
25642;840087;X10;;004;004020180117102757;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;IMP ALAIN FOURNIER;a;;0,0;004020180117102757;0;0,2;S;BTX;/;0;6;Correct;#97EBC0;;;845686,659322109;6337239,425515251
25643;840087;X11;;004;004020180117112659;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE JACQUES PERRET;a;;0,0;004020180117112659;0;0,2;S;BTX;/;0;6;Correct;#BD0C68;;;846044,1564487298;6337338,618218309
25644;840087;056;;004;004020180117141454;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;CH DE MEYNE CLAIRE;b;;0,0;004020180117141454;0;0,2;S;BTX;/;0;6;Correct;#CFBB95;;;846449,1248286302;6338095,510257661
25645;840087;116;;039;039b11620170925124913;;;LANTERNE DE STYLE (SR);Moyen;BF;125;;;;;;;/;0,0;0,0;moyen;Lampe éteinte;;;039b11620170925124913;Non (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);;NON;0;0;Correct;#397C1B;;;845743,2656838247;6339523,270235335
25646;840087;005;;004;004020180122101746;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;ALLEE DE L'ESCADRON 1/5 DE VENDEE;b;;0,0;004020180122101746;0;0,2;S;BTX;/;0;7;Correct;#A16461;;;847504,188137396;6336928,4941533385
25647;840087;X13;;004;004020180122103621;;;ECLATEC;;SHP;150;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;IMP 130 ALLEE DE L'ESCADRON 1/5 DE VENDEE;a;;0,0;004020180122103621;0;0,2;S;BTX;/;0;7;Correct;#BCCEEB;;;847415,9896103363;6336880,348028542
25648;840087;124;;039;039b12420171019130336;;;INDAL;Correct;SHP;100;;;;;;;NON;0,0;0,0;moyen;;;;039b12420171019130336;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);IVA;NON;0;0;Absente;#7EE066;;;845019,2361662214;6339872,606096831
25649;840087;152;;039;039b15220171017153122;;;SCHREDER;Moyen;SHP;100;;;;;;;/;0,0;0,0;;Lampe éteinte;;;039b15220171017153122;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);Z2;NON;0;0;Correct;#7D0FAA;;;844642,7843293443;6340298,22180103
25650;840087;234;;004;004020180122143533;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE CINSAULT;a;;0,0;004020180122143533;0;0,2;S;BTX;/;0;7;Correct;#99D4D7;;;847783,9844152865;6336756,427912391
25651;840087;014;;004;004020180122153109;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV DU MARECHAL FOCH;a;;0,0;004020180122153109;0;1,0;S;BTX;/;0;7;Correct;#9B3CEB;;;845184,4946775165;6338702,559050939
25652;840087;112;;004;004020180125101830;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV DE VERDUN;a;;0,0;004020180125101830;0;1,0;S;BTX;/;0;7;Correct;#97ED90;;;845671,3870846012;6338290,65245422
25653;840087;X17;;004;004020180129120616;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE ROUSSANNE;a;;0,0;004020180129120616;0;0,2;S;BTX;/;0;6;Correct;#39E6CE;;;847456,4404532377;6336499,874968052
25654;840087;X16;;004;004020180129124227;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;AV SAINT MARC;b;;0,0;004020180129124227;0;0,2;S;PIXEL;/;0;7;Correct;#4A248D;;;846295,7176609595;6336930,540707477
25655;840087;235;;004;004020180129141922;;;ECLATEC;;IM;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE PICARDAN;a;;0,0;004020180129141922;0;0,2;S;BTX;/;0;7;Correct;#FD91A0;;;847975,8503059834;6336515,641630615
25656;840087;003;;004;004020180129145353;;;ECLATEC;;LED;40;;;;;;;Oui (Tresse);0,0;0,0;Correct;PHOTO  0016;;;;ALLEE DU DR RASSAT;a;;0,0;004020180129145353;0;0,0;S;PIXEL;/;0;6;Correct;#BDD397;;;844774,2907942348;6338548,669299253
25657;840087;114;;004;004020180129155919;;;PH TELEPHONE;;LED;48;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;AV FREDERIC MISTRAL;a;;0,0;004020180129155919;0;2,0;S;;/;0;7;Correct;#FA1B45;;;845436,6444881806;6339277,351265101
25658;840087;161;;004;004020180130104355;;;DISANO;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;IMP DES PRES DE CROZE;a;;0,0;004020180130104355;0;0,0;S;CLIMA;/;0;3;Correct;#89564D;;;844003,8370305373;6338119,364436125
25659;840087;X18;;004;004020180130115352;;;PH101-7-8;;LED;24;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE MAGENTA;a;;0,0;004020180130115352;0;0,0;S;;/;0;3;Correct;#77C1CD;;;843897,7523952138;6337173,285094822
25660;840087;X19;;004;004020180130141503;;;SCHREDER;;SHP;100;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;RUE DU TAMBOUR D'ARCOLE;a;;0,0;004020180130141503;0;0,0;S;SINTRA;/;0;5;Correct;#D3F2C1;;;844093,1828256235;6336660,5604608515
25661;840087;X20;;004;004020180130144148;;;ECLATEC;;LED;64;;;;;;;Oui (Tresse);0,0;0,0;Correct;;;;;LE CLOS LAFONT DU GRES;a;;0,0;004020180130144148;0;0,2;S;PIXEL;/;0;5;Correct;#5E0C8D;;;844297,2617630339;6336750,362854346
25662;840087;X21;;004;004020180130150343;;;ECLATEC;;SHP;70;;;;;;;Oui (Tresse);0,0;0,0;Moyen;PH101-18;;;;LE CLOS DES SERRES;a;;0,0;004020180130150343;0;0,0;S;AURIS;/;0;5;Correct;#ABA35C;;;844307,6755372586;6336925,127463474
25663;840087;143;;004;004020180201111847;;;PH103-14;;BF;80;;;;;;;Oui (V/J);0,0;0,0;Moyen;Lampe éteinte;;;;PARKING ECOLE DU GRES;c;;0,0;004020180201111847;0;0,0;S;;/;0;4;Sale;#F339AA;;;844598,1881278872;6335142,51833754
25664;840087;250;;039;039b25020170831101523;;;ECLATEC;Correct;IM;100;;;;;;;OUI;0,0;0,0;correct;Lampe éteinte;;;039b25020170831101523;Oui (S) Fusible;;b;0,0;;0;0,0;Oui (Tresse);BTX;NON;0;0;Correct;#376B16;;;844220,9208071618;6340024,577144968
25665;840087;222;;004;004020180201162805;;;VIEUX LUMINAIRE;;BF;125;;;;;;;/;0,0;0,0;Correct;;;;;CH DE BEL ENFANTS;b;;0,0;004020180201162805;0;1,0;AT 5fils;;OUI;0;7;Correct;#1CA150;;;844155,9025123124;6337700,543977348
25666;840087;229;;004;004020180208102953;;;THORN;;BF;250;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;PARKING PISCINE;a;;0,0;004020180208102953;0;0,3;S;CA 5000;NON;0;5;Absente;#98A0DD;;;843733,0073387031;6338958,37946601
25667;840087;X23;;004;004020180208115415;;;ECLATEC;;LED;24;;;;;;;Oui (Tresse);0,0;0,0;Correct;PARAFOUDRE DSLP1-230L;;;;PARC SALLE DES FETES;a;;0,0;004020180208115415;0;0,0;S;BUZZ;/;0;4;Correct;#68E96A;;;843954,0592172345;6339029,672503827
25668;840087;X24;;004;004020180208164431;;;BOULE;;BF;80;;;;;;;Oui (Tresse);0,0;0,0;Moyen;;;;;LOTISSEMENT;a;;0,0;004020180208164431;0;0,0;S;OPALE;/;0;1;Cassé;#FCC3FC;;;847619,1030863177;6339703,498908921
